"source","Genus","Length","Site","Density.Final","Individual.Mass.Final","No.Lost","Biomass","Mass.at.Loss","Biomass.Lost","Times.No.Size.Classes","Biomass.Sum","Production.Uncorrected","CohortP.B","CPI","Annual.Production","AnnualP.B","Daily.Growth"
"Psephenus","Psephenus",3,"FRY",10.5250568113862,0.000168603616338223,4.78411673244827,0.00177456264056496,0.000196039169790348,0.000937874272409271,0.00844086845168344,0.0269427004080864,0.108321835663717,4.02045207135979,1.33333333333333,0.081241376747788,3.01533905351984,0.0731128004163755
"Psephenus","Psephenus",4,"FRY",5.74094007893793,0.000223474723242472,3.5880875493362,0.00128295499529227,0.000191467266814246,0.000687001316161629,0.00618301184545466,0.0269427004080864,0.108321835663717,4.02045207135979,1.33333333333333,0.081241376747788,3.01533905351984,0.0731128004163755
"Psephenus","Psephenus",5,"FRY",2.15285252960172,0.000159459810386019,0,0.000343293456159353,0.000214595378238927,0,0,0.0269427004080864,0.108321835663717,4.02045207135979,1.33333333333333,0.081241376747788,3.01533905351984,0.0731128004163755
"Psephenus","Psephenus",6,"FRY",2.15285252960172,0.000269730946091834,-3.5880875493362,0.000580690949605671,0.000695754710650169,-0.00249642881467589,-0.022467859332083,0.0269427004080864,0.108321835663717,4.02045207135979,1.33333333333333,0.081241376747788,3.01533905351984,0.0731128004163755
"Psephenus","Psephenus",7,"FRY",5.74094007893793,0.0011217784752085,2.51166128453534,0.00644006300801438,0.00102453940052648,0.00257329594678341,0.0231596635210507,0.0269427004080864,0.108321835663717,4.02045207135979,1.33333333333333,0.081241376747788,3.01533905351984,0.0731128004163755
"Psephenus","Psephenus",8,"FRY",3.22927879440258,0.000927300325844458,-1.07642626480086,0.00299451127829211,0.00133181436779183,-0.00143359996533028,-0.0129023996879725,0.0269427004080864,0.108321835663717,4.02045207135979,1.33333333333333,0.081241376747788,3.01533905351984,0.0731128004163755
"Psephenus","Psephenus",9,"FRY",4.30570505920345,0.0017363284097392,4.30570505920345,0.00747611801825277,0.000868164204869602,0.00373805900912638,0.0336425310821374,0.0269427004080864,0.108321835663717,4.02045207135979,1.33333333333333,0.081241376747788,3.01533905351984,0.0731128004163755
"Stenonema","Stenonema",1,"FRY",8.61141011840689,1.024e-05,1.61463939720129,8.81808396124866e-05,3.06227961378575e-05,4.94447730966483e-05,0.000543892504063132,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",2,"FRY",6.9967707212056,5.1005592275715e-05,2.21265398875733,0.000356874434652473,6.45372727641469e-05,0.000142798654005109,0.0015707851940562,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",3,"FRY",4.78411673244827,7.80689532525788e-05,1.19602918311207,0.000373490985540384,0.000119211080527808,0.000142579931261581,0.0015683792438774,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",4,"FRY",3.5880875493362,0.000160353207803038,1.00466451381414,0.0005753613484142,0.000183666213121223,0.000184522926709517,0.00202975219380469,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",5,"FRY",2.58342303552207,0.000206979218439408,-0.645855758880517,0.000534714880790721,0.000311912252622325,-0.000201450324621523,-0.00221595357083676,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",6,"FRY",3.22927879440258,0.000416845286805242,1.07642626480086,0.00134610964522683,0.000416385819879606,0.000448208632809049,0.00493029496089954,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",7,"FRY",2.15285252960172,0.00041592635295397,0,0.000895428101084974,0.000502875808831723,0,0,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",8,"FRY",2.15285252960172,0.000589825264709476,0,0.0012698068131528,0.000696248869362266,0,0,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",9,"FRY",2.15285252960172,0.000802672474015057,0,0.00172803546612499,0.000930037039554935,0,0,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",10,"FRY",2.15285252960172,0.00105740160509481,0,0.00227642972033329,0.00180361486357477,0,0,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Stenonema","Stenonema",14,"FRY",2.15285252960172,0.00254982812205473,2.15285252960172,0.00548940392261514,0.00127491406102737,0.00274470196130757,0.0301917215743833,0.0149338361575483,0.0408348256710842,2.73438286320319,1.09090909090909,0.0374319235318272,2.50651762460292,0.0799634726544004
"Ectopria","Ectopria",1,"FRY",2.15285252960172,3.28e-06,-10.2260495156082,7.06135629709365e-06,7.34572134170538e-05,-0.00075117710168139,-0.00525823971176973,0.0166332348308574,0.049090519880607,2.95135133843815,1.71428571428571,0.0286361365970207,1.72162161408892,0.190333883611882
"Ectopria","Ectopria",2,"FRY",12.3789020452099,0.000143634426834108,10.2260495156082,0.00177803650009929,0.000112774577914825,0.00115323841785881,0.00807266892501169,0.0166332348308574,0.049090519880607,2.95135133843815,1.71428571428571,0.0286361365970207,1.72162161408892,0.190333883611882
"Ectopria","Ectopria",3,"FRY",2.15285252960172,8.19147289955424e-05,-1.07642626480086,0.000176350331529693,0.000315252591039095,-0.000339346169041007,-0.00237542318328705,0.0166332348308574,0.049090519880607,2.95135133843815,1.71428571428571,0.0286361365970207,1.72162161408892,0.190333883611882
"Ectopria","Ectopria",5,"FRY",3.22927879440258,0.000548590453082648,1.07642626480086,0.0017715515169515,0.000586219276078599,0.000631021825703551,0.00441715277992486,0.0166332348308574,0.049090519880607,2.95135133843815,1.71428571428571,0.0286361365970207,1.72162161408892,0.190333883611882
"Ectopria","Ectopria",6,"FRY",2.15285252960172,0.000623848099074549,-2.15285252960172,0.00134305295817987,0.00129178850268025,-0.0027810301457056,-0.0194672110199392,0.0166332348308574,0.049090519880607,2.95135133843815,1.71428571428571,0.0286361365970207,1.72162161408892,0.190333883611882
"Ectopria","Ectopria",7,"FRY",4.30570505920345,0.00195972890628595,2.15285252960172,0.00843801466646267,0.00170429110532855,0.00366908741728429,0.0256836119209901,0.0166332348308574,0.049090519880607,2.95135133843815,1.71428571428571,0.0286361365970207,1.72162161408892,0.190333883611882
"Ectopria","Ectopria",8,"FRY",2.15285252960172,0.00144885330437115,2.15285252960172,0.00311916750133725,0.000724426652185577,0.00155958375066863,0.0109170862546804,0.0166332348308574,0.049090519880607,2.95135133843815,1.71428571428571,0.0286361365970207,1.72162161408892,0.190333883611882
"Eurylophella","Eurylophella",1,"FRY",3.76749192680301,2.8e-06,-10.2260495156082,1.05489773950484e-05,3.18007372494568e-05,-0.000325195913745791,-0.00260156730996633,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Eurylophella","Eurylophella",2,"FRY",13.9935414424112,6.08014744989137e-05,1.93756727664155,0.000850827953160256,0.000105977140835916,0.000205337840155704,0.00164270272124563,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Eurylophella","Eurylophella",3,"FRY",12.0559741657696,0.000151152807172919,-6.78148546824543,0.00182229433836027,0.000294074582772921,-0.0019942625096549,-0.0159541000772392,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Eurylophella","Eurylophella",4,"FRY",18.8374596340151,0.000436996358372924,-4.84391819160387,0.00823190126106154,0.000718470037146001,-0.00348021008305382,-0.0278416806644306,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Eurylophella","Eurylophella",5,"FRY",23.6813778256189,0.000999943715919078,16.5052027269465,0.0236800449410331,0.000814881176447869,0.0134497790156448,0.107598232125158,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Eurylophella","Eurylophella",6,"FRY",7.17617509867241,0.000629818636976661,2.87047003946896,0.00451968881935171,0.000871156451144694,0.00250062849270095,0.0200050279416076,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Eurylophella","Eurylophella",9,"FRY",4.30570505920345,0.00111249426531273,2.15285252960172,0.00479007218649183,0.000924452391521448,0.00199020966958331,0.0159216773566665,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Eurylophella","Eurylophella",10,"FRY",2.15285252960172,0.000736410517730169,2.15285252960172,0.00158538324592071,0.000368205258865085,0.000792691622960355,0.00634153298368284,0.0454907617227744,0.151509173128361,3.33054816825609,1.5,0.101006115418907,2.22036544550406,0.139304207867693
"Hydropsyche","Hydropsyche",2,"FRY",6.45855758880517,2.16685641569073e-05,-11.8406889128095,0.000139947669474105,0.000107301449206029,-0.00127052307994221,-0.0190578461991332,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",3,"FRY",18.2992465016146,0.00019293433425515,16.1463939720129,0.00353055294115991,0.000122040515309602,0.0019705142407363,0.0295577136110445,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",4,"FRY",2.15285252960172,5.1146696364053e-05,-1.07642626480086,0.000110111294648123,9.76098686800675e-05,-0.000105069826350988,-0.00157604739526481,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",5,"FRY",3.22927879440258,0.000144073040996082,0.35880875493362,0.000465252016133742,0.000179190435655747,6.42950971136517e-05,0.000964426456704775,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",6,"FRY",2.87047003946896,0.000214307830315413,-0.717617509867241,0.000615164206143991,0.000314156510574973,-0.000225444212827393,-0.0033816631924109,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",7,"FRY",3.5880875493362,0.000414005190834533,-1.25583064226767,0.00148548687059395,0.000614456812909302,-0.000771653694001635,-0.0115748054100245,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",8,"FRY",4.84391819160388,0.000814908434984071,1.82992465016146,0.00394734979271079,0.000761027188984466,0.00139262241256576,0.0208893361884864,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",9,"FRY",3.01399354144241,0.000707145942984861,0.143523501973448,0.00213133330501357,0.000807001574557693,0.000115823692078607,0.0017373553811791,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",10,"FRY",2.87047003946896,0.000906857206130526,0.287047003946896,0.0026031064402742,0.000987555397700823,0.000283474818141607,0.0042521222721241,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",11,"FRY",2.58342303552207,0.00106825358927112,0.430570505920345,0.00275975093030214,0.00110321294298325,0.000475010954998168,0.00712516432497253,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",12,"FRY",2.15285252960172,0.00113817229669537,0,0.00245031710806323,0.00144858595608207,0,0,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",14,"FRY",2.15285252960172,0.00175899961546877,-2.15285252960172,0.00378686677173039,0.00301688052658821,-0.00649489887317161,-0.0974234830975742,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",15,"FRY",4.30570505920345,0.00427476143770766,2.15285252960172,0.0184058619492257,0.00341972608598943,0.00736216595476735,0.11043248932151,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",16,"FRY",2.15285252960172,0.0025646907342712,0,0.00552140093492186,0.00280414659463301,0,0,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Hydropsyche","Hydropsyche",17,"FRY",2.15285252960172,0.00304360245499482,2.15285252960172,0.00655242724433761,0.00152180122749741,0.00327621362216881,0.0491432043325321,0.0545049294747333,0.224101811888554,4.1115879618272,0.8,0.280127264860692,5.139484952284,0.035575068755722
"Tanypodinae","Tanypodinae",1,"FRY",6.45855758880517,2.28e-06,-2.96017222820237,1.47255113024758e-05,2.61311252289575e-06,-7.73526311944383e-06,-6.18821049555506e-05,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Tanypodinae","Tanypodinae",2,"FRY",9.41872981700754,2.9462250457915e-06,0.0897021887334066,2.77496976864108e-05,2.94763971839762e-06,2.64409734337789e-07,2.11527787470231e-06,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Tanypodinae","Tanypodinae",3,"FRY",9.32902762827413,2.94905439100374e-06,3.67778973806961,2.7511809890957e-05,2.31439215174957e-06,8.51184770557342e-06,6.80947816445874e-05,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Tanypodinae","Tanypodinae",4,"FRY",5.65123789020452,1.67972991249541e-06,-6.18945102260495,9.49255332680397e-06,2.93188416617089e-06,-1.81467534504657e-05,-0.000145174027603725,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Tanypodinae","Tanypodinae",5,"FRY",11.8406889128095,4.18403841984637e-06,7.53498385360603,4.95418973286437e-05,2.85283669158157e-06,2.1496078408042e-05,0.000171968627264336,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Tanypodinae","Tanypodinae",6,"FRY",4.30570505920344,1.52163496331677e-06,-0.717617509867241,6.55171135981387e-06,1.6485199770956e-06,-1.18300680092974e-06,-9.46405440743796e-06,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Tanypodinae","Tanypodinae",7,"FRY",5.02332256907069,1.77540499087442e-06,2.87047003946896,8.91843195990023e-06,1.26817690399864e-06,3.64026380767459e-06,2.91221104613967e-05,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Tanypodinae","Tanypodinae",8,"FRY",2.15285252960172,7.60948817122845e-07,2.15285252960172,1.63821058584036e-06,3.80474408561423e-07,8.19105292920178e-07,6.55284234336143e-06,0.000146129823440846,0.000277853639588383,1.90141637788853,1.5,0.000185235759725589,1.26761091859235,-0.0304823506595306
"Cernotina","Cernotina",2,"FRY",2.15285252960172,8.20720466020563e-06,-1.61463939720129,1.76689013136827e-05,2.03261821519301e-05,-3.2819454497196e-05,-0.000262555635977568,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cernotina","Cernotina",3,"FRY",3.76749192680301,3.24451596436545e-05,0.53821313240043,0.000122236877021303,4.58696785606041e-05,2.46876633803036e-05,0.000197501307042429,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cernotina","Cernotina",4,"FRY",3.22927879440258,5.92941974775537e-05,-1.07642626480086,0.000191477494545383,0.000113088468608813,-0.000121731397856634,-0.00097385118285307,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cernotina","Cernotina",5,"FRY",4.30570505920345,0.000166882739740072,2.15285252960172,0.000718547856792559,0.000149626307424763,0.000322123374434365,0.00257698699547492,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cernotina","Cernotina",6,"FRY",2.15285252960172,0.000132369875109453,0,0.000284972820472451,0.000163954008430754,0,0,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cernotina","Cernotina",7,"FRY",2.15285252960172,0.000195538141752054,0,0.00042096478310453,0.000282460244105133,0,0,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cernotina","Cernotina",9,"FRY",2.15285252960172,0.000369382346458212,0,0.000795225718962781,0.00074976918317115,0,0,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cernotina","Cernotina",14,"FRY",2.15285252960172,0.00113015601988409,2.15285252960172,0.00243305924625208,0.000565078009942044,0.00121652962312604,0.0097322369850083,0.00498415369846477,0.0125067252875257,2.50929767502515,1.5,0.00833781685835044,1.67286511668344,0.09850197174518
"Cyrnellus","Cyrnellus",2,"FRY",2.15285252960172,8.20720466020563e-06,0,1.76689013136827e-05,1.55548351455103e-05,0,0,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Cyrnellus","Cyrnellus",3,"FRY",2.15285252960172,2.2902465630815e-05,0,4.93056310674165e-05,3.51689118064289e-05,0,0,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Cyrnellus","Cyrnellus",4,"FRY",2.15285252960172,4.74353579820429e-05,-1.07642626480086,0.000102121330424204,8.62987063935484e-05,-9.28941941803535e-05,-0.000743153553442828,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Cyrnellus","Cyrnellus",5,"FRY",3.22927879440258,0.000125162054805054,-5.38213132400431,0.000404183169445814,0.000327320777621434,-0.00176168341023377,-0.0140934672818701,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Cyrnellus","Cyrnellus",6,"FRY",8.61141011840689,0.000529479500437813,6.45855758880517,0.00455956512755921,0.000362508821094934,0.0023412840974915,0.018730272779932,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Cyrnellus","Cyrnellus",7,"FRY",2.15285252960172,0.000195538141752054,-1.07642626480086,0.00042096478310453,0.000303391442929942,-0.000326578517685621,-0.00261262814148497,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Cyrnellus","Cyrnellus",8,"FRY",3.22927879440258,0.000411244744107829,1.07642626480086,0.00132802393145693,0.00039031354528302,0.000420143751650184,0.00336115001320147,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Cyrnellus","Cyrnellus",9,"FRY",2.15285252960172,0.000369382346458212,2.15285252960172,0.000795225718962781,0.000184691173229106,0.000397612859481391,0.00318090287585112,0.00767705859333457,0.0252723256689846,3.29192819902752,1.5,0.0168482171126564,2.19461879935168,0.0865186338918352
"Attenella","Attenella",1,"FRY",16.1463939720129,1.392e-05,10.2260495156082,0.00022475780409042,2.60088015552155e-05,0.00026596729254526,0.0026596729254526,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",2,"FRY",5.92034445640474,3.80976031104309e-05,-2.69106566200215,0.000225550933377148,0.000108845342234296,-0.000292909962955587,-0.00292909962955587,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",3,"FRY",8.61141011840689,0.000179593081358161,4.30570505920344,0.00154654967800354,0.000193204018789647,0.000831879521161022,0.00831879521161022,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",4,"FRY",4.30570505920345,0.000206814956221134,2.15285252960172,0.000890484203320274,0.000202162909122978,0.000435226930297046,0.00435226930297046,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",5,"FRY",2.15285252960172,0.000197510862024822,0,0.000425211758933955,0.000266321700971329,0,0,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",6,"FRY",2.15285252960172,0.000335132539917837,0,0.000721490936313965,0.00042958497278992,0,0,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",7,"FRY",2.15285252960172,0.000524037405662004,-6.45855758880517,0.00112817525438537,0.00180574012121147,-0.0116624765632603,-0.116624765632603,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",8,"FRY",8.61141011840689,0.00308744283676093,4.30570505920345,0.0265872364844859,0.00262985001723954,0.0113233585241745,0.113233585241745,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",9,"FRY",4.30570505920345,0.00217225719771815,2.15285252960172,0.00935309880610613,0.00182326520068321,0.00392522109942563,0.0392522109942563,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Attenella","Attenella",10,"FRY",2.15285252960172,0.00147427320364827,2.15285252960172,0.00317389279579821,0.000737136601824133,0.0015869463978991,0.015869463978991,0.0442764486548149,0.183685997655026,4.14861632393028,1.2,0.153071664712522,3.4571802699419,0.084774431802554
"Microvelia","Microvelia",1,"FRY",4.30570505920345,3.32e-06,-0.53821313240043,1.42949407965554e-05,1.44603224042424e-05,-7.78273541670744e-06,-2.33482062501223e-05,0.000440400533578392,0.00053045855605609,1.204491174763,4,0.000132614639014022,0.30112279369075,0.508474387605223
"Microvelia","Microvelia",2,"FRY",4.84391819160388,2.56006448084849e-05,0.538213132400431,0.000124007429104609,4.78814716612605e-05,2.57704368467495e-05,7.73113105402484e-05,0.000440400533578392,0.00053045855605609,1.204491174763,4,0.000132614639014022,0.30112279369075,0.508474387605223
"Microvelia","Microvelia",3,"FRY",4.30570505920344,7.01622985140361e-05,4.30570505920344,0.000302098163677227,3.5081149257018e-05,0.000151049081838614,0.000453147245515841,0.000440400533578392,0.00053045855605609,1.204491174763,4,0.000132614639014022,0.30112279369075,0.508474387605223
"Rhagovelia","Rhagovelia",2,"FRY",2.15285252960172,1.13780643593266e-05,0,2.44952946379475e-05,2.32296068081723e-05,0,0,0.000912641370637721,0.0012189323026207,1.33560930047358,4,0.000304733075655175,0.333902325118396,0.301480786753249
"Rhagovelia","Rhagovelia",3,"FRY",2.15285252960172,3.5081149257018e-05,-2.58342303552207,7.55245409193069e-05,0.000103327552593254,-0.00026693877957353,-0.000800816338720589,0.000912641370637721,0.0012189323026207,1.33560930047358,4,0.000304733075655175,0.333902325118396,0.301480786753249
"Rhagovelia","Rhagovelia",4,"FRY",4.73627556512379,0.000171573955929489,4.73627556512379,0.000812621535080467,8.57869779647447e-05,0.000406310767540233,0.0012189323026207,0.000912641370637721,0.0012189323026207,1.33560930047358,4,0.000304733075655175,0.333902325118396,0.301480786753249
"Chelifera","Chelifera",1,"FRY",2.15285252960172,8e-07,-11.8406889128095,1.72228202368138e-06,1.67760059126394e-05,-0.000198639467211016,-0.0011918368032661,0.00579493345250648,0.0157133272821922,2.71156302500691,2,0.0078566636410961,1.35578151250345,0.278844460927076
"Chelifera","Chelifera",2,"FRY",13.9935414424112,3.27520118252789e-05,11.1230714029422,0.000458316634799381,2.6233253368911e-05,0.000291794350353872,0.00175076610212323,0.00579493345250648,0.0157133272821922,2.71156302500691,2,0.0078566636410961,1.35578151250345,0.278844460927076
"Chelifera","Chelifera",3,"FRY",2.87047003946896,1.97144949125432e-05,0.717617509867241,5.65898669897185e-05,2.57255060154906e-05,1.84610735669111e-05,0.000110766441401467,0.00579493345250648,0.0157133272821922,2.71156302500691,2,0.0078566636410961,1.35578151250345,0.278844460927076
"Chelifera","Chelifera",4,"FRY",2.15285252960172,3.1736517118438e-05,-9.14962325080732,6.83240411591777e-05,0.000166523642384092,-0.00152362859016661,-0.00914177154099964,0.00579493345250648,0.0157133272821922,2.71156302500691,2,0.0078566636410961,1.35578151250345,0.278844460927076
"Chelifera","Chelifera",5,"FRY",11.302475780409,0.000301310767649745,4.84391819160387,0.0034055576537377,0.000290347795712976,0.00140642096954617,0.00843852581727703,0.00579493345250648,0.0157133272821922,2.71156302500691,2,0.0078566636410961,1.35578151250345,0.278844460927076
"Chelifera","Chelifera",6,"FRY",6.45855758880517,0.000279384823776208,6.45855758880517,0.00180442297379682,0.000139692411888104,0.00090221148689841,0.00541326892139046,0.00579493345250648,0.0157133272821922,2.71156302500691,2,0.0078566636410961,1.35578151250345,0.278844460927076
"Diplectrona","Diplectrona",2,"FRY",35.3682915577426,9.4323454140991e-05,5.0130708903583,0.00333605942679193,0.000153947483347328,0.000771749647412408,0.0146632433008358,0.86661745017065,5.5702316771701,6.4275554064521,0.631578947368421,8.81953348885265,10.1769627268825,0.0242758155098165
"Diplectrona","Diplectrona",3,"FRY",30.3552206673843,0.000213571512553665,8.4352676387122,0.00648301039183353,0.000266388234449798,0.00224705605338806,0.0426940650143732,0.86661745017065,5.5702316771701,6.4275554064521,0.631578947368421,8.81953348885265,10.1769627268825,0.0242758155098165
"Diplectrona","Diplectrona",4,"FRY",21.9199530286721,0.000319204956345932,-3.91427732654859,0.00699695764962215,0.000462734069366614,-0.0018112694759433,-0.0344141200429226,0.86661745017065,5.5702316771701,6.4275554064521,0.631578947368421,8.81953348885265,10.1769627268825,0.0242758155098165
"Diplectrona","Diplectrona",5,"FRY",25.8342303552207,0.000606263182387296,14.3523501973448,0.0156623427096826,0.000554928395520869,0.00796452666696618,0.151326006672357,0.86661745017065,5.5702316771701,6.4275554064521,0.631578947368421,8.81953348885265,10.1769627268825,0.0242758155098165
"Diplectrona","Diplectrona",6,"FRY",11.4818801578759,0.000503593608654441,3.94689630426983,0.00578220146284253,0.000519240084461909,0.00204938677039146,0.0389383486374377,0.86661745017065,5.5702316771701,6.4275554064521,0.631578947368421,8.81953348885265,10.1769627268825,0.0242758155098165
"Diplectrona","Diplectrona",7,"FRY",7.53498385360603,0.000534886560269376,1.69152698754421,0.00403036159514061,0.000576435402137075,0.000975056039290761,0.0185260647465245,0.86661745017065,5.5702316771701,6.4275554064521,0.631578947368421,8.81953348885265,10.1769627268825,0.0242758155098165
"Diplectrona","Diplectrona",8,"FRY",5.84345686606182,0.000617984244004774,-0.973909477676969,0.00361116427374772,0.000799802577059298,-0.000778935310068514,-0.0147997708913018,0.86661745017065,5.5702316771701,6.4275554064521,0.631578947368421,8.81953348885265,10.1769627268825,0.0242758155098165
